party_rk,gender_cd,age,marital_status_desc,children_cnt,region_flg
9767,M,35.0,Женат/замужем,2,0
25044,F,40.0,Холост/не замужем,4,0
90656,F,30.0,Женат/замужем,0,0
19748,M,30.0,,0,0
50103,M,50.0,Женат/замужем,1,0
73022,M,35.0,Холост/не замужем,0,0
58004,F,25.0,,0,0
84593,M,25.0,Холост/не замужем,0,1
59691,F,40.0,Разведен (а),0,0
78902,M,45.0,Женат/замужем,0,1
38923,F,25.0,Женат/замужем,0,0
41988,M,30.0,,0,0
76181,M,45.0,Женат/замужем,1,0
80645,M,45.0,,0,0
4978,F,50.0,Женат/замужем,0,1
68837,F,25.0,Холост/не замужем,0,0
75930,F,30.0,Холост/не замужем,0,1
65889,M,60.0,Женат/замужем,0,0
19030,M,25.0,Холост/не замужем,0,1
33690,M,45.0,,0,0
40364,M,25.0,Женат/замужем,0,0
67478,M,50.0,,4,0
2741,M,45.0,Разведен (а),0,0
19052,M,30.0,Холост/не замужем,0,0
33984,F,45.0,Разведен (а),0,0
9582,M,60.0,Женат/замужем,2,1
81805,M,30.0,,0,0
35660,M,45.0,Женат/замужем,0,0
74781,M,30.0,Холост/не замужем,0,0
84926,M,35.0,Женат/замужем,0,0
94534,F,20.0,Холост/не замужем,0,0
22386,M,60.0,Женат/замужем,0,0
73744,F,40.0,Холост/не замужем,0,0
81645,M,55.0,Женат/замужем,0,0
3324,F,30.0,,0,0
48659,F,50.0,,0,0
20523,M,35.0,Женат/замужем,1,0
43663,F,50.0,Холост/не замужем,0,0
13281,F,40.0,Холост/не замужем,0,0
41590,M,40.0,,0,0
46881,M,35.0,Холост/не замужем,0,0
26833,F,60.0,Гражданский брак,1,0
52852,M,35.0,Женат/замужем,0,0
89599,M,35.0,,0,0
31092,M,45.0,Гражданский брак,0,0
49162,F,40.0,,0,0
66011,F,35.0,Холост/не замужем,1,0
90116,M,25.0,,0,0
22159,M,35.0,Гражданский брак,0,0
87222,M,40.0,Женат/замужем,0,1
40002,F,70.0,Женат/замужем,0,0
50807,M,20.0,Холост/не замужем,0,0
83542,M,45.0,Холост/не замужем,0,0
87434,M,55.0,,0,1
70619,M,35.0,Холост/не замужем,0,0
53856,F,50.0,Женат/замужем,0,0
69976,F,25.0,Холост/не замужем,0,0
52722,M,30.0,Холост/не замужем,0,0
58639,M,35.0,Женат/замужем,0,0
76633,M,30.0,,0,0
90506,M,35.0,,0,0
39035,M,55.0,Женат/замужем,0,0
74626,F,40.0,Гражданский брак,0,0
7379,F,35.0,Разведен (а),0,1
85191,M,30.0,,0,0
47622,F,45.0,Холост/не замужем,1,1
79030,M,30.0,Холост/не замужем,0,0
30739,M,45.0,,0,1
71126,F,30.0,Холост/не замужем,0,1
33010,F,50.0,Холост/не замужем,0,0
41215,M,30.0,Холост/не замужем,0,0
53729,M,30.0,Женат/замужем,0,1
17360,F,40.0,Женат/замужем,2,0
34770,F,25.0,Разведен (а),0,0
85384,M,25.0,Холост/не замужем,0,0
49923,F,25.0,Гражданский брак,0,0
66009,F,40.0,Женат/замужем,0,0
82635,M,20.0,Холост/не замужем,0,0
2110,M,60.0,Холост/не замужем,0,0
42106,M,55.0,Холост/не замужем,0,0
75957,F,30.0,,0,0
93637,M,45.0,Женат/замужем,0,0
22118,F,55.0,Холост/не замужем,0,0
20630,F,45.0,Женат/замужем,1,0
51765,M,30.0,,0,1
76710,M,35.0,Холост/не замужем,0,0
17394,F,30.0,Холост/не замужем,0,0
73202,F,25.0,Гражданский брак,0,0
13649,M,35.0,,0,0
29993,M,35.0,,0,0
2568,F,45.0,Женат/замужем,1,0
15655,F,50.0,,0,0
37669,F,30.0,Женат/замужем,0,0
78118,F,50.0,,0,0
81658,M,45.0,Холост/не замужем,0,0
7047,F,40.0,Женат/замужем,0,0
16197,M,40.0,Женат/замужем,2,0
29115,F,75.0,,0,0
46979,M,30.0,Женат/замужем,0,0
69431,F,55.0,Разведен (а),0,0
79823,M,25.0,Холост/не замужем,0,0
9266,F,55.0,Женат/замужем,0,0
39167,M,50.0,Холост/не замужем,0,0
63527,F,25.0,,0,0
80951,M,30.0,,0,0
6550,M,30.0,Холост/не замужем,0,0
25421,M,25.0,Холост/не замужем,0,0
61587,F,40.0,Холост/не замужем,0,0
65286,M,40.0,,4,0
85945,F,30.0,,0,0
14373,M,50.0,Женат/замужем,0,0
34158,M,25.0,,0,0
38299,F,40.0,Холост/не замужем,0,0
55013,F,20.0,,0,0
61224,M,30.0,Холост/не замужем,0,0
70874,F,25.0,,0,0
86701,F,40.0,,0,1
4634,M,35.0,Женат/замужем,1,0
27902,M,45.0,,0,0
32646,F,20.0,,0,0
56566,M,35.0,Холост/не замужем,0,1
62169,M,30.0,Холост/не замужем,0,0
29569,M,45.0,,0,0
46031,M,40.0,,0,0
22174,F,35.0,Холост/не замужем,1,1
23962,F,35.0,Разведен (а),1,0
41165,M,35.0,Женат/замужем,4,0
18038,M,40.0,"Вдовец, вдова",2,0
49043,M,45.0,Женат/замужем,0,0
54045,F,45.0,Холост/не замужем,0,0
56800,M,35.0,,0,0
89681,F,25.0,Холост/не замужем,0,1
24918,F,35.0,Женат/замужем,0,0
81354,F,40.0,,0,0
89462,M,25.0,Холост/не замужем,0,0
36863,M,30.0,Женат/замужем,0,0
76479,M,45.0,Женат/замужем,0,0
80269,M,40.0,,0,0
86596,M,50.0,Женат/замужем,0,0
93359,F,65.0,Разведен (а),0,0
90886,F,30.0,,0,0
18329,F,40.0,,0,0
22939,F,35.0,Холост/не замужем,1,0
93489,F,35.0,Женат/замужем,2,0
10480,M,40.0,,4,1
50285,F,45.0,Холост/не замужем,0,0
68745,F,40.0,Разведен (а),0,0
3935,F,35.0,Женат/замужем,1,0
38226,M,55.0,Женат/замужем,0,0
4562,M,50.0,Холост/не замужем,1,0
31077,M,35.0,Холост/не замужем,0,0
84774,M,35.0,Женат/замужем,0,0
5396,F,65.0,Разведен (а),0,0
20179,F,45.0,Женат/замужем,1,0
13880,M,35.0,Женат/замужем,2,0
51587,M,30.0,Холост/не замужем,0,0
83383,M,30.0,Женат/замужем,0,0
2173,F,40.0,,4,0
15825,M,55.0,Женат/замужем,1,0
5542,M,40.0,Женат/замужем,1,0
60476,F,20.0,Холост/не замужем,0,0
34917,F,60.0,"Вдовец, вдова",0,0
45458,M,35.0,,4,0
55983,M,35.0,,0,0
82885,F,35.0,Женат/замужем,3,0
23965,F,60.0,Холост/не замужем,0,0
38541,M,45.0,Холост/не замужем,0,0
86647,F,40.0,,0,0
2823,M,50.0,Женат/замужем,0,0
5952,F,70.0,Женат/замужем,0,0
8903,M,35.0,Женат/замужем,0,0
77579,F,30.0,Холост/не замужем,0,0
84404,F,20.0,,0,0
10691,F,30.0,,0,0
54565,F,25.0,Женат/замужем,0,0
58298,M,35.0,Холост/не замужем,1,0
170,M,45.0,Холост/не замужем,0,0
29573,M,50.0,Женат/замужем,0,0
92771,M,30.0,Холост/не замужем,0,1
15796,F,40.0,,0,0
54201,M,30.0,Женат/замужем,0,0
57651,F,35.0,Женат/замужем,2,0
64271,M,35.0,,0,0
85116,M,55.0,Холост/не замужем,0,0
23423,F,50.0,Женат/замужем,1,0
17598,F,45.0,Женат/замужем,1,0
67740,M,60.0,Женат/замужем,0,0
75766,F,45.0,Разведен (а),0,0
2669,M,40.0,,4,1
12219,M,60.0,Женат/замужем,3,0
25649,F,35.0,Холост/не замужем,2,0
89913,M,60.0,,0,0
27240,M,25.0,Холост/не замужем,0,0
38949,M,45.0,Женат/замужем,0,0
65233,F,40.0,,0,0
3580,M,30.0,Женат/замужем,0,0
41040,M,45.0,,0,0
47964,M,40.0,Женат/замужем,0,0
81274,M,25.0,,0,0
10810,M,35.0,,0,0
60443,F,40.0,,0,0
8114,F,65.0,Женат/замужем,0,0
34888,M,35.0,Женат/замужем,0,0
46906,M,35.0,,0,0
20071,M,40.0,,0,1
21596,F,35.0,,0,0
83644,F,30.0,Женат/замужем,0,0
1941,F,40.0,Холост/не замужем,0,1
47391,F,35.0,Женат/замужем,0,0
54723,M,50.0,Женат/замужем,0,0
59158,F,35.0,,0,0
73836,M,60.0,,0,0
42925,F,65.0,"Вдовец, вдова",0,0
81217,F,25.0,,0,0
19075,M,35.0,Холост/не замужем,0,0
76829,M,25.0,Холост/не замужем,0,0
87353,M,60.0,,0,0
89925,M,40.0,Женат/замужем,2,0
1951,F,45.0,Холост/не замужем,0,0
8929,F,45.0,Женат/замужем,2,0
12505,M,50.0,Холост/не замужем,4,1
16471,F,35.0,Женат/замужем,0,1
64539,M,25.0,Холост/не замужем,0,0
10842,M,30.0,,4,0
18162,F,30.0,Холост/не замужем,1,0
33462,M,30.0,Холост/не замужем,0,0
55787,M,25.0,,0,0
78566,M,45.0,Женат/замужем,0,0
70760,F,55.0,Холост/не замужем,0,0
79556,F,35.0,Женат/замужем,0,0
33875,M,30.0,,0,0
84000,F,25.0,Женат/замужем,0,0
92659,M,35.0,Женат/замужем,0,0
46498,F,75.0,,0,0
52761,M,55.0,Женат/замужем,0,0
8136,M,40.0,,4,0
55969,F,60.0,,0,0
68793,M,45.0,Холост/не замужем,0,0
62177,F,30.0,Холост/не замужем,0,0
7008,M,50.0,,4,0
13381,M,35.0,Разведен (а),1,0
41401,M,55.0,Женат/замужем,2,0
78342,M,45.0,Женат/замужем,2,0
89549,M,25.0,,0,0
1558,F,50.0,"Вдовец, вдова",2,0
32987,F,70.0,Женат/замужем,0,0
93766,F,35.0,Женат/замужем,0,0
50221,M,55.0,Женат/замужем,2,0
69515,F,45.0,Женат/замужем,1,0
81296,F,60.0,,0,0
45746,M,40.0,,0,0
29155,M,70.0,Разведен (а),0,1
68827,M,70.0,"Вдовец, вдова",0,0
76164,M,55.0,Женат/замужем,0,0
27252,M,35.0,Женат/замужем,0,0
34696,F,35.0,Женат/замужем,0,0
43782,F,35.0,Женат/замужем,0,0
50694,F,25.0,Холост/не замужем,0,0
54254,M,40.0,Гражданский брак,0,0
65684,M,60.0,Женат/замужем,0,0
84482,M,30.0,,0,0
7264,F,60.0,Женат/замужем,0,0
15113,M,45.0,Женат/замужем,2,0
33542,M,30.0,Женат/замужем,0,0
39484,M,35.0,Женат/замужем,0,0
85647,F,25.0,Холост/не замужем,0,0
38506,M,25.0,,0,0
44947,M,35.0,,0,0
82821,M,45.0,,0,1
36903,F,60.0,Женат/замужем,0,0
77554,F,20.0,,0,0
8248,M,30.0,Холост/не замужем,0,0
20893,M,50.0,Холост/не замужем,0,0
57038,F,35.0,Холост/не замужем,0,0
47662,M,30.0,,0,0
64303,M,30.0,Холост/не замужем,0,0
58708,M,45.0,Женат/замужем,0,0
12266,F,40.0,Женат/замужем,3,0
34657,F,25.0,,0,0
94110,F,30.0,Холост/не замужем,0,0
24704,F,40.0,,0,0
40360,M,65.0,Женат/замужем,0,0
29603,M,35.0,Женат/замужем,0,0
50360,F,40.0,Женат/замужем,0,0
72666,F,30.0,Женат/замужем,4,0
79493,F,35.0,Холост/не замужем,0,0
94271,M,45.0,Женат/замужем,0,0
9246,F,35.0,,4,0
12174,M,55.0,Разведен (а),0,0
45254,M,50.0,Женат/замужем,0,0
51543,M,45.0,Женат/замужем,0,0
249,F,50.0,Разведен (а),1,0
6874,M,30.0,Холост/не замужем,0,0
45243,F,35.0,Холост/не замужем,0,0
73452,F,35.0,Гражданский брак,0,0
28296,M,30.0,Холост/не замужем,0,0
79109,F,40.0,,0,0
90867,F,20.0,Гражданский брак,0,1
42296,M,35.0,Холост/не замужем,0,0
17871,F,30.0,Женат/замужем,2,0
20820,M,45.0,Женат/замужем,2,0
24640,M,40.0,Женат/замужем,1,0
34349,F,25.0,Женат/замужем,0,0
72133,M,35.0,Разведен (а),0,0
57008,M,45.0,Женат/замужем,0,0
71822,F,30.0,Женат/замужем,0,0
83471,M,30.0,Холост/не замужем,0,0
93646,M,20.0,Женат/замужем,0,0
16668,M,35.0,Холост/не замужем,0,1
19863,M,35.0,Женат/замужем,0,0
22281,M,30.0,Холост/не замужем,0,0
3427,F,40.0,Женат/замужем,3,0
42846,M,35.0,Женат/замужем,0,0
89982,M,35.0,,0,0
77793,M,50.0,Разведен (а),0,1
91791,F,30.0,Холост/не замужем,0,0
5624,M,65.0,Женат/замужем,0,1
15332,F,40.0,Женат/замужем,1,0
36262,M,20.0,Гражданский брак,0,0
61496,M,35.0,Женат/замужем,0,0
85900,M,55.0,,0,0
6778,M,35.0,Женат/замужем,1,0
66701,F,25.0,Женат/замужем,0,0
66374,M,35.0,Женат/замужем,0,0
72734,F,25.0,,0,0
90966,M,45.0,,0,0
5895,M,40.0,Женат/замужем,1,1
40284,M,30.0,Женат/замужем,2,0
2356,F,40.0,Холост/не замужем,1,0
21034,F,55.0,,0,0
19814,F,40.0,,0,1
35612,M,30.0,Холост/не замужем,0,0
48979,M,55.0,Женат/замужем,0,0
55901,F,60.0,,0,0
60960,M,25.0,Гражданский брак,0,0
90227,F,40.0,Холост/не замужем,0,0
56322,F,30.0,Женат/замужем,1,0
65625,M,40.0,,0,0
26381,F,40.0,,0,0
57362,M,40.0,Гражданский брак,0,0
75426,F,35.0,Холост/не замужем,0,0
40729,F,50.0,Женат/замужем,0,0
60363,F,65.0,Женат/замужем,0,0
63598,M,25.0,Гражданский брак,0,0
42650,F,45.0,Разведен (а),0,0
73696,F,35.0,Холост/не замужем,0,0
71768,M,35.0,Женат/замужем,0,0
49103,M,30.0,Разведен (а),0,0
90739,F,25.0,Холост/не замужем,0,0
25669,F,70.0,Холост/не замужем,0,0
52564,M,40.0,Женат/замужем,0,0
71665,M,30.0,Холост/не замужем,0,0
75529,M,25.0,Холост/не замужем,0,0
7286,M,75.0,,4,0
44518,M,45.0,,0,0
36899,M,35.0,Холост/не замужем,0,0
56187,F,45.0,Женат/замужем,3,0
64702,M,40.0,Женат/замужем,2,0
77193,M,35.0,Женат/замужем,0,1
6198,F,50.0,Женат/замужем,2,0
36702,M,35.0,Холост/не замужем,0,0
40305,F,35.0,,0,0
45684,M,25.0,,0,0
80342,M,55.0,Женат/замужем,0,0
21453,F,30.0,Холост/не замужем,0,0
25599,M,35.0,Женат/замужем,0,0
76342,M,30.0,Женат/замужем,0,0
24972,M,30.0,Холост/не замужем,0,0
34143,M,45.0,,0,1
55002,M,50.0,Холост/не замужем,0,0
59538,F,45.0,"Вдовец, вдова",0,0
66592,F,20.0,Холост/не замужем,0,0
88609,M,30.0,Холост/не замужем,0,0
32019,F,35.0,Женат/замужем,0,0
71648,M,20.0,Холост/не замужем,0,0
61103,M,35.0,Разведен (а),0,0
87444,M,40.0,,0,0
16830,F,35.0,Женат/замужем,0,0
27677,F,45.0,Холост/не замужем,1,0
30907,M,25.0,Холост/не замужем,0,0
44938,M,35.0,Холост/не замужем,0,0
50653,F,40.0,Разведен (а),0,0
20078,F,20.0,Холост/не замужем,0,0
37375,M,35.0,Женат/замужем,0,0
49957,F,45.0,Женат/замужем,0,0
1837,F,40.0,Женат/замужем,2,0
36615,F,35.0,Женат/замужем,0,0
53495,M,40.0,Женат/замужем,0,0
2259,M,50.0,Женат/замужем,1,0
11821,F,40.0,Женат/замужем,1,0
35793,F,60.0,Женат/замужем,0,0
15195,F,35.0,,0,0
23755,M,60.0,Разведен (а),0,0
14585,M,30.0,Холост/не замужем,0,0
27369,M,50.0,Женат/замужем,2,0
17882,F,65.0,Женат/замужем,0,1
28945,M,35.0,Женат/замужем,1,0
21923,M,25.0,Гражданский брак,0,0
76846,M,25.0,,0,0
10978,M,40.0,Разведен (а),1,1
52584,F,25.0,Холост/не замужем,0,1
90635,M,25.0,,0,0
24130,M,30.0,,0,0
77401,M,40.0,Женат/замужем,0,0
38447,F,35.0,Женат/замужем,0,0
33732,M,60.0,Женат/замужем,0,0
52819,M,35.0,Женат/замужем,1,0
71388,F,50.0,Женат/замужем,0,0
87370,F,35.0,,0,0
83294,M,30.0,Холост/не замужем,0,0
1219,M,45.0,Женат/замужем,1,0
4923,F,40.0,Женат/замужем,2,0
53992,M,40.0,Женат/замужем,4,1
65327,M,30.0,Холост/не замужем,0,0
10681,F,40.0,Гражданский брак,0,0
366,M,40.0,Женат/замужем,0,0
37648,M,35.0,Гражданский брак,1,0
49741,F,70.0,"Вдовец, вдова",0,0
55613,M,25.0,,0,1
80778,M,15.0,,0,0
16203,M,25.0,Холост/не замужем,0,0
25793,M,30.0,Холост/не замужем,0,0
34893,M,25.0,,0,0
42210,F,40.0,Холост/не замужем,0,0
57204,M,20.0,,0,0
79137,M,30.0,Холост/не замужем,0,0
85896,M,45.0,Женат/замужем,0,0
37540,F,50.0,Женат/замужем,0,0
55990,M,35.0,,0,0
15482,M,40.0,Холост/не замужем,0,0
29214,F,40.0,Женат/замужем,1,0
54875,M,40.0,,0,0
38148,M,30.0,Женат/замужем,0,0
56540,M,35.0,Холост/не замужем,0,0
78414,M,40.0,Женат/замужем,0,0
23258,M,35.0,Женат/замужем,2,0
33198,F,30.0,Женат/замужем,0,0
57232,M,20.0,,0,0
72958,F,30.0,,0,0
76903,M,70.0,,0,0
85537,F,30.0,Холост/не замужем,0,0
1412,M,45.0,Женат/замужем,1,0
4469,M,40.0,Женат/замужем,2,0
51671,F,30.0,Холост/не замужем,0,0
9466,M,45.0,Холост/не замужем,2,0
15400,F,30.0,Холост/не замужем,0,0
61572,F,25.0,Женат/замужем,0,0
2513,M,40.0,Холост/не замужем,0,0
12961,M,45.0,Женат/замужем,2,0
30787,M,35.0,Разведен (а),0,0
72425,M,30.0,Холост/не замужем,0,0
7049,M,40.0,Женат/замужем,1,0
45889,M,55.0,Женат/замужем,0,0
31156,M,70.0,Гражданский брак,0,0
